name,lat,lon,pop2023
Mulberry,40.34575007982687,-86.6672324175592,1217.0
Culver,41.216626799600185,-86.42431511811209,1196.0
Warren,40.68779952352755,-85.42495234731477,1191.0
Morristown,39.67996379411985,-85.71374755505109,1189.0
Long Beach,41.74347562447644,-86.85207841814814,1174.0
Ogden Dunes,41.6228656014448,-87.19346223903638,1173.0
Oxford,40.52148021788763,-87.24818095864775,1165.0
Grabill,41.20946281615292,-84.9681038892742,1144.0
Oolitic,38.89357981325096,-86.52536467158515,1135.0
Otterbein,40.48857315008511,-87.08715562063118,1130.0
Converse,40.57685347568532,-85.8797570867641,1117.0
Shelburn,39.17916879943977,-87.39707729070967,1117.0
Akron,41.03882088113537,-86.02487158477912,1113.0
Ladoga,39.91667758443432,-86.7989249434455,1092.0
Markle,40.82916331956551,-85.34108946104628,1079.0
Redkey,40.34829749958527,-85.15389311384156,1073.0
Morocco,40.94454762788299,-87.45025250397242,1071.0
Farmersburg,39.25254402525342,-87.38072678726475,1065.0
Sweetser,40.56867561286993,-85.76690430306887,1064.0
Andrews,40.860433031733905,-85.60228043147386,1051.0
Ashley,41.52148885130358,-85.0614165547807,1043.0
Wolcottville,41.525494989284724,-85.36652724391648,1028.0
Seelyville,39.49360342890827,-87.26667751457254,1009.0
Morgantown,39.37293316767867,-86.2585211126562,1003.0
