event_id,year,month,date_start,event_type,county,fips,magnitude,magnitude_type,tor_f_scale,deaths_direct,injuries_direct,damage_property_usd,latitude,longitude
950461,2021,March,2021-03-28 02:41:00,Thunderstorm Wind,MONROE,28095,50.0,EG,,0,0,0.0,33.831,-88.5721
951102,2021,March,2021-03-30 17:04:00,Tornado,COVINGTON,28031,,,EF0,0,0,5000.0,31.4387,-89.4472
949503,2021,March,2021-03-30 18:30:00,Flash Flood,STONE,28131,,,,0,0,0.0,30.7429,-89.078
951657,2021,March,2021-03-30 23:15:00,Thunderstorm Wind,CALHOUN,28013,50.0,EG,,0,0,0.0,33.857,-89.267
951557,2021,March,2021-03-30 23:24:00,Tornado,CALHOUN,28013,,,EF0,0,0,150000.0,33.8714,-89.1842
951658,2021,March,2021-03-31 00:25:00,Thunderstorm Wind,LEE,28081,70.0,EG,,0,0,25000.0,34.0893,-88.6219
951665,2021,March,2021-03-31 00:40:00,Thunderstorm Wind,MONROE,28095,50.0,EG,,0,0,0.0,34.0059,-88.4646
951561,2021,March,2021-03-31 00:49:00,Tornado,MONROE,28095,,,EF1,0,0,200000.0,33.9764,-88.4225
951666,2021,March,2021-03-31 01:00:00,Flash Flood,CHICKASAW,28017,,,,0,0,0.0,33.903,-89.0124
951668,2021,March,2021-03-31 03:15:00,Thunderstorm Wind,LAFAYETTE,28071,65.0,EG,,0,0,50000.0,34.3603,-89.5624
951669,2021,March,2021-03-31 04:15:00,Flash Flood,MONROE,28095,,,,0,0,25000.0,33.98,-88.37
951673,2021,March,2021-03-31 05:00:00,Flash Flood,CALHOUN,28013,,,,0,0,0.0,33.85,-89.32
951670,2021,March,2021-03-31 05:30:00,Flash Flood,CHICKASAW,28017,,,,0,0,15000.0,33.9851,-88.9795
951671,2021,March,2021-03-31 05:30:00,Flash Flood,CHICKASAW,28017,,,,0,0,0.0,33.898,-89.0099
957625,2021,March,2021-03-31 09:55:00,Thunderstorm Wind,COPIAH,28029,55.0,EG,,0,0,30000.0,31.88,-90.4
951110,2021,March,2021-03-31 10:55:00,Thunderstorm Wind,COPIAH,28029,55.0,EG,,0,0,15000.0,31.86,-90.39
957629,2021,March,2021-03-31 11:00:00,Thunderstorm Wind,SMITH,28129,50.0,EG,,0,0,2000.0,31.844,-89.599
951111,2021,March,2021-03-31 11:01:00,Thunderstorm Wind,SMITH,28129,50.0,EG,,0,0,5000.0,31.8,-89.59
957631,2021,March,2021-03-31 11:48:00,Thunderstorm Wind,JONES,28067,52.0,EG,,0,0,2000.0,31.72,-89.181
951112,2021,March,2021-03-31 11:48:00,Thunderstorm Wind,JONES,28067,50.0,EG,,0,0,5000.0,31.7194,-89.1799
957632,2021,March,2021-03-31 11:55:00,Hail,JONES,28067,1.0,,,0,0,0.0,31.786,-89.034
951113,2021,March,2021-03-31 11:55:00,Hail,JONES,28067,1.0,,,0,0,0.0,31.78,-89.04
953899,2021,April,2021-04-07 19:30:00,Flash Flood,TATE,28137,,,,0,0,0.0,34.6892,-89.9809
959622,2021,April,2021-04-07 19:48:00,Thunderstorm Wind,WASHINGTON,28151,55.0,EG,,0,0,35000.0,33.03,-91.03
953900,2021,April,2021-04-07 20:55:00,Thunderstorm Wind,UNION,28145,50.0,EG,,0,0,0.0,34.4902,-88.9352
953901,2021,April,2021-04-07 20:55:00,Thunderstorm Wind,UNION,28145,50.0,EG,,0,0,0.0,34.5447,-88.9
990330,2021,April,2021-04-08 02:26:00,Tornado,HANCOCK,28045,,,EF0,0,0,25000.0,30.3601,-89.6124
953893,2021,April,2021-04-09 01:53:00,Hail,JACKSON,28059,1.75,,,0,0,0.0,30.37,-88.55
954893,2021,April,2021-04-09 15:53:00,Hail,JASPER,28061,1.75,,,0,0,35000.0,31.86,-89.26
954834,2021,April,2021-04-09 15:53:00,Hail,JASPER,28061,1.25,,,0,0,0.0,31.87,-89.27
954888,2021,April,2021-04-09 16:09:00,Thunderstorm Wind,JASPER,28061,50.0,EG,,0,0,1000.0,32.0151,-89.2627
954891,2021,April,2021-04-09 16:39:00,Thunderstorm Wind,BOLIVAR,28011,52.0,EG,,0,0,5000.0,33.65,-91.01
954894,2021,April,2021-04-09 16:40:00,Hail,NEWTON,28101,2.25,,,0,0,35000.0,32.2406,-89.1127
954892,2021,April,2021-04-09 16:53:00,Hail,LOWNDES,28087,1.5,,,0,0,15000.0,33.45,-88.35
954897,2021,April,2021-04-09 17:00:00,Thunderstorm Wind,BOLIVAR,28011,50.0,EG,,0,0,3000.0,33.74,-90.72
953929,2021,April,2021-04-09 17:15:00,Hail,UNION,28145,1.33,,,0,0,0.0,34.5,-89.0
954899,2021,April,2021-04-09 17:24:00,Hail,NESHOBA,28099,1.0,,,0,0,0.0,32.77,-89.15
953931,2021,April,2021-04-09 17:40:00,Hail,UNION,28145,2.75,,,0,0,0.0,34.42,-89.03
954900,2021,April,2021-04-09 17:56:00,Hail,WINSTON,28159,2.0,,,0,0,40000.0,32.99,-89.06
953932,2021,April,2021-04-09 18:15:00,Hail,PONTOTOC,28115,1.25,,,0,0,0.0,34.35,-88.9599
954901,2021,April,2021-04-09 18:19:00,Hail,ATTALA,28007,1.25,,,0,0,12000.0,33.03,-89.76
954903,2021,April,2021-04-09 18:20:00,Hail,SIMPSON,28127,1.0,,,0,0,0.0,32.04,-89.94
954904,2021,April,2021-04-09 18:48:00,Hail,CHOCTAW,28019,1.0,,,0,0,0.0,33.31,-89.18
953934,2021,April,2021-04-09 18:49:00,Hail,UNION,28145,1.0,,,0,0,0.0,34.4,-88.92
959323,2021,April,2021-04-09 18:50:00,Hail,RANKIN,28121,1.75,,,0,0,15000.0,32.13,-89.84
953935,2021,April,2021-04-09 18:50:00,Hail,UNION,28145,2.5,,,0,0,0.0,34.4,-88.87
954905,2021,April,2021-04-09 18:50:00,Thunderstorm Wind,RANKIN,28121,50.0,EG,,0,0,2000.0,32.14,-89.83
954906,2021,April,2021-04-09 18:52:00,Thunderstorm Wind,SCOTT,28123,52.0,EG,,0,0,5000.0,32.57,-89.71
954907,2021,April,2021-04-09 18:52:00,Hail,ATTALA,28007,1.75,,,0,0,5000.0,33.1279,-89.765
956517,2021,April,2021-04-09 19:04:00,Tornado,ATTALA,28007,,,EF1,0,0,150000.0,33.0658,-89.5903
953936,2021,April,2021-04-09 19:10:00,Hail,ITAWAMBA,28057,1.0,,,0,0,0.0,34.4432,-88.4814
953937,2021,April,2021-04-09 19:12:00,Hail,ALCORN,28003,1.0,,,0,0,0.0,34.93,-88.52
953938,2021,April,2021-04-09 19:13:00,Hail,PONTOTOC,28115,1.75,,,0,0,0.0,34.37,-88.85
954908,2021,April,2021-04-09 19:17:00,Hail,OKTIBBEHA,28105,1.75,,,0,0,10000.0,33.56,-89.08
954909,2021,April,2021-04-09 19:20:00,Hail,RANKIN,28121,1.5,,,0,0,20000.0,32.34,-89.82
953939,2021,April,2021-04-09 19:21:00,Hail,CHICKASAW,28017,1.0,,,0,0,0.0,33.9,-89.0
954911,2021,April,2021-04-09 19:24:00,Thunderstorm Wind,WEBSTER,28155,53.0,EG,,0,0,7000.0,33.65,-89.17
956518,2021,April,2021-04-09 19:28:00,Tornado,RANKIN,28121,,,EF0,0,0,15000.0,32.2509,-89.8439
955173,2021,April,2021-04-09 19:30:00,Thunderstorm Wind,RANKIN,28121,52.0,EG,,0,0,50000.0,32.5014,-89.9146
954912,2021,April,2021-04-09 19:33:00,Thunderstorm Wind,WEBSTER,28155,50.0,EG,,0,0,30000.0,33.7498,-89.03
954914,2021,April,2021-04-09 19:35:00,Hail,LEAKE,28079,1.0,,,0,0,0.0,32.6,-89.6
954913,2021,April,2021-04-09 19:35:00,Hail,RANKIN,28121,0.88,,,0,0,0.0,32.37,-90.05
953940,2021,April,2021-04-09 19:38:00,Flash Flood,PONTOTOC,28115,,,,0,0,0.0,34.3138,-88.8512
954915,2021,April,2021-04-09 19:40:00,Hail,SCOTT,28123,1.5,,,0,0,25000.0,32.35,-89.7
953941,2021,April,2021-04-09 19:42:00,Thunderstorm Wind,CHICKASAW,28017,50.0,EG,,0,0,5000.0,33.889,-88.9955
953942,2021,April,2021-04-09 19:45:00,Thunderstorm Wind,CHICKASAW,28017,50.0,EG,,0,0,2000.0,34.0297,-89.0264
953958,2021,April,2021-04-09 19:50:00,Thunderstorm Wind,CHICKASAW,28017,50.0,EG,,0,0,0.0,33.78,-89.07
954919,2021,April,2021-04-09 19:50:00,Thunderstorm Wind,HINDS,28049,50.0,EG,,0,0,75000.0,32.36,-90.14
953953,2021,April,2021-04-09 19:52:00,Thunderstorm Wind,CHICKASAW,28017,50.0,EG,,0,0,0.0,33.8928,-89.0123
954917,2021,April,2021-04-09 19:53:00,Thunderstorm Wind,WINSTON,28159,53.0,EG,,0,0,8000.0,33.1,-89.26
954916,2021,April,2021-04-09 19:53:00,Thunderstorm Wind,MADISON,28089,52.0,EG,,0,0,8000.0,32.46,-90.07
953956,2021,April,2021-04-09 19:55:00,Thunderstorm Wind,CHICKASAW,28017,50.0,EG,,0,0,40000.0,33.9205,-88.7763
953957,2021,April,2021-04-09 20:00:00,Flash Flood,UNION,28145,,,,0,0,0.0,34.3764,-88.8748
954918,2021,April,2021-04-09 20:00:00,Thunderstorm Wind,ATTALA,28007,52.0,EG,,0,0,7000.0,33.06,-89.57
953959,2021,April,2021-04-09 20:15:00,Thunderstorm Wind,LEE,28081,50.0,EG,,0,0,2000.0,34.1,-88.63
955170,2021,April,2021-04-09 20:25:00,Thunderstorm Wind,RANKIN,28121,50.0,EG,,0,0,2000.0,32.44,-89.8
956754,2021,April,2021-04-09 20:40:00,Flash Flood,SCOTT,28123,,,,0,0,2000.0,32.57,-89.73
955171,2021,April,2021-04-09 20:42:00,Thunderstorm Wind,SCOTT,28123,50.0,EG,,0,0,2000.0,32.24,-89.69
955172,2021,April,2021-04-09 20:45:00,Thunderstorm Wind,SCOTT,28123,53.0,EG,,0,0,5000.0,32.35,-89.7
953960,2021,April,2021-04-09 20:48:00,Flash Flood,LEE,28081,,,,0,0,20000.0,34.2642,-88.704
956760,2021,April,2021-04-09 20:58:00,Flash Flood,RANKIN,28121,,,,0,0,3000.0,32.41,-90.01
955174,2021,April,2021-04-09 21:00:00,Thunderstorm Wind,MADISON,28089,50.0,EG,,0,0,2000.0,32.54,-89.95
956758,2021,April,2021-04-09 21:09:00,Flash Flood,HINDS,28049,,,,0,0,200000.0,32.32,-90.16
955175,2021,April,2021-04-09 21:23:00,Hail,COPIAH,28029,1.0,,,0,0,0.0,32.01,-90.35
955176,2021,April,2021-04-09 21:23:00,Thunderstorm Wind,SMITH,28129,52.0,EG,,0,0,5000.0,32.19,-89.56
956494,2021,April,2021-04-09 21:34:00,Thunderstorm Wind,RANKIN,28121,52.0,EG,,0,0,15000.0,32.15,-90.13
956738,2021,April,2021-04-09 22:15:00,Flash Flood,RANKIN,28121,,,,0,0,4000.0,32.15,-90.13
956519,2021,April,2021-04-09 22:37:00,Tornado,LINCOLN,28085,,,EF1,0,0,80000.0,31.5705,-90.5493
956495,2021,April,2021-04-09 22:41:00,Thunderstorm Wind,LINCOLN,28085,52.0,EG,,0,0,10000.0,31.56,-90.52
959451,2021,April,2021-04-09 22:45:00,Flash Flood,RANKIN,28121,,,,0,0,7000.0,32.25,-90.09
956497,2021,April,2021-04-09 22:50:00,Thunderstorm Wind,LINCOLN,28085,53.0,EG,,0,0,40000.0,31.5512,-90.4396
956496,2021,April,2021-04-09 22:54:00,Thunderstorm Wind,JASPER,28061,50.0,EG,,0,0,2000.0,32.1,-89.2361
954043,2021,April,2021-04-09 22:58:00,Thunderstorm Wind,AMITE,28005,50.0,EG,,0,0,0.0,31.33,-90.55
954045,2021,April,2021-04-09 23:04:00,Thunderstorm Wind,PIKE,28113,50.0,EG,,0,0,5000.0,31.28,-90.47
954047,2021,April,2021-04-09 23:19:00,Thunderstorm Wind,WALTHALL,28147,50.0,EG,,0,0,0.0,31.29,-90.21
954048,2021,April,2021-04-09 23:20:00,Thunderstorm Wind,WALTHALL,28147,50.0,EG,,0,0,10000.0,31.31,-90.22
954049,2021,April,2021-04-09 23:21:00,Thunderstorm Wind,WALTHALL,28147,50.0,EG,,0,0,0.0,31.34,-90.21
954050,2021,April,2021-04-09 23:28:00,Thunderstorm Wind,WALTHALL,28147,50.0,EG,,0,0,5000.0,31.27,-90.1
954052,2021,April,2021-04-09 23:31:00,Thunderstorm Wind,WALTHALL,28147,50.0,EG,,0,1,15000.0,31.23,-90.12
956520,2021,April,2021-04-09 23:31:00,Tornado,MARION,28091,,,EF1,0,0,90000.0,31.2976,-90.0131
956498,2021,April,2021-04-09 23:37:00,Thunderstorm Wind,MARION,28091,60.0,EG,,0,0,75000.0,31.3057,-89.9676
954053,2021,April,2021-04-09 23:57:00,Thunderstorm Wind,PIKE,28113,50.0,EG,,0,0,5000.0,31.24,-90.45
956499,2021,April,2021-04-09 23:59:00,Thunderstorm Wind,LAMAR,28073,52.0,EG,,0,0,10000.0,31.3708,-89.5864
956500,2021,April,2021-04-10 00:03:00,Thunderstorm Wind,LAMAR,28073,54.0,EG,,0,0,15000.0,31.2936,-89.5429
956501,2021,April,2021-04-10 00:04:00,Hail,CLARKE,28023,1.0,,,0,0,0.0,31.96,-88.8
956753,2021,April,2021-04-10 00:10:00,Flash Flood,LAUDERDALE,28075,,,,0,0,3000.0,32.32,-88.63
956511,2021,April,2021-04-10 00:11:00,Thunderstorm Wind,CLARKE,28023,55.0,EG,,0,0,35000.0,31.97,-88.72
956502,2021,April,2021-04-10 00:12:00,Hail,CLARKE,28023,1.0,,,0,0,0.0,32.04,-88.75
956504,2021,April,2021-04-10 00:15:00,Thunderstorm Wind,LAMAR,28073,52.0,EG,,0,0,30000.0,31.3412,-89.3561
954055,2021,April,2021-04-10 00:16:00,Thunderstorm Wind,WALTHALL,28147,50.0,EG,,0,0,5000.0,31.1874,-90.2266
956506,2021,April,2021-04-10 00:16:00,Thunderstorm Wind,FORREST,28035,50.0,EG,,0,0,2000.0,31.32,-89.33
954056,2021,April,2021-04-10 00:17:00,Thunderstorm Wind,WALTHALL,28147,50.0,EG,,0,0,0.0,31.22,-90.19
956508,2021,April,2021-04-10 00:20:00,Thunderstorm Wind,FORREST,28035,50.0,EG,,0,0,2000.0,31.3394,-89.2303
956510,2021,April,2021-04-10 00:29:00,Thunderstorm Wind,FORREST,28035,52.0,EG,,0,0,8000.0,31.1236,-89.2814
956749,2021,April,2021-04-10 00:35:00,Flash Flood,JASPER,28061,,,,0,0,3000.0,31.87,-89.01
954223,2021,April,2021-04-10 00:50:00,Thunderstorm Wind,PERRY,28111,52.0,EG,,0,0,0.0,31.2,-89.03
954224,2021,April,2021-04-10 01:00:00,Thunderstorm Wind,WAYNE,28153,52.0,EG,,0,0,0.0,31.53,-88.53
956515,2021,April,2021-04-10 01:30:00,Flash Flood,MARION,28091,,,,0,0,3000.0,31.2382,-89.8375
956755,2021,April,2021-04-10 01:40:00,Flash Flood,LAMAR,28073,,,,0,0,4000.0,31.29,-89.41
954057,2021,April,2021-04-10 01:42:00,Thunderstorm Wind,HANCOCK,28045,50.0,EG,,0,0,0.0,30.5357,-89.5394
954058,2021,April,2021-04-10 01:45:00,Thunderstorm Wind,HANCOCK,28045,50.0,EG,,0,0,0.0,30.4307,-89.417
954059,2021,April,2021-04-10 01:45:00,Thunderstorm Wind,HANCOCK,28045,50.0,EG,,0,0,0.0,30.5333,-89.3672
954225,2021,April,2021-04-10 01:55:00,Thunderstorm Wind,GEORGE,28039,52.0,EG,,0,0,0.0,30.8,-88.52
956516,2021,April,2021-04-10 02:00:00,Flash Flood,SIMPSON,28127,,,,0,0,2000.0,31.87,-89.7413
954061,2021,April,2021-04-10 02:11:00,Thunderstorm Wind,AMITE,28005,50.0,EG,,0,0,0.0,31.2,-90.59
954039,2021,April,2021-04-10 02:40:00,Hail,HARRISON,28047,1.0,,,0,0,0.0,30.37,-89.17
954531,2021,April,2021-04-10 03:00:00,Flash Flood,STONE,28131,,,,0,0,0.0,30.6934,-89.3183
954532,2021,April,2021-04-10 04:00:00,Flash Flood,STONE,28131,,,,0,0,0.0,30.747,-89.11
954060,2021,April,2021-04-10 04:05:00,Thunderstorm Wind,HANCOCK,28045,50.0,EG,,0,0,0.0,30.2603,-89.4781
954037,2021,April,2021-04-10 05:30:00,Flash Flood,PEARL RIVER,28109,,,,0,0,0.0,30.484,-89.7016
956852,2021,April,2021-04-15 03:50:00,Hail,PERRY,28111,1.0,,,0,0,0.0,31.35,-88.94
956853,2021,April,2021-04-15 04:00:00,Hail,GREENE,28041,1.75,,,0,0,0.0,31.4,-88.74
954325,2021,April,2021-04-15 09:40:00,Flash Flood,HANCOCK,28045,,,,0,0,0.0,30.42,-89.43
954326,2021,April,2021-04-15 10:00:00,Flash Flood,HARRISON,28047,,,,0,0,0.0,30.4566,-89.12
954327,2021,April,2021-04-15 10:52:00,Flash Flood,JACKSON,28059,,,,0,0,0.0,30.38,-88.62
951126,2021,April,2021-04-23 21:08:00,Hail,MARION,28091,0.88,,,0,0,0.0,31.16,-89.97
959626,2021,April,2021-04-23 21:40:00,Thunderstorm Wind,FORREST,28035,48.0,EG,,0,0,10000.0,31.3938,-89.2421
951127,2021,April,2021-04-23 23:45:00,Thunderstorm Wind,LAMAR,28073,50.0,EG,,0,0,5000.0,31.13,-89.47
954334,2021,April,2021-04-24 00:00:00,Thunderstorm Wind,WILKINSON,28157,50.0,EG,,0,0,0.0,31.1613,-91.4323
951129,2021,April,2021-04-24 00:27:00,Thunderstorm Wind,FORREST,28035,50.0,EG,,0,1,2000.0,31.0079,-89.27
951128,2021,April,2021-04-24 00:58:00,Thunderstorm Wind,JEFFERSON DAVIS,28065,50.0,EG,,0,0,2000.0,31.69,-89.87
951750,2021,April,2021-04-24 01:55:00,Thunderstorm Wind,HINDS,28049,50.0,EG,,0,0,2000.0,32.2864,-90.1997
954335,2021,April,2021-04-24 02:00:00,Flash Flood,WILKINSON,28157,,,,0,0,500000.0,31.1583,-91.5022
956837,2021,April,2021-04-24 02:00:00,Thunderstorm Wind,GREENE,28041,52.0,EG,,0,0,0.0,31.21,-88.64
951756,2021,April,2021-04-24 02:04:00,Thunderstorm Wind,RANKIN,28121,50.0,EG,,0,0,12000.0,32.31,-89.98
951748,2021,April,2021-04-24 02:30:00,Thunderstorm Wind,SCOTT,28123,50.0,EG,,0,0,2000.0,32.31,-89.67
954336,2021,April,2021-04-24 02:34:00,Thunderstorm Wind,PEARL RIVER,28109,50.0,EG,,1,0,20000.0,30.92,-89.59
954337,2021,April,2021-04-24 02:42:00,Thunderstorm Wind,PEARL RIVER,28109,50.0,EG,,0,0,10000.0,30.86,-89.49
956838,2021,April,2021-04-24 02:50:00,Thunderstorm Wind,STONE,28131,52.0,EG,,0,0,0.0,30.81,-89.31
951747,2021,April,2021-04-24 02:53:00,Thunderstorm Wind,FORREST,28035,50.0,EG,,0,0,2000.0,30.98,-89.2
956839,2021,April,2021-04-24 02:56:00,Thunderstorm Wind,STONE,28131,52.0,EG,,0,0,0.0,30.85,-89.18
951762,2021,April,2021-04-24 03:00:00,Flash Flood,FORREST,28035,,,,0,0,5000.0,31.08,-89.21
951761,2021,April,2021-04-24 03:00:00,Flash Flood,FORREST,28035,,,,0,0,2000.0,31.24,-89.31
956840,2021,April,2021-04-24 03:03:00,Thunderstorm Wind,PERRY,28111,52.0,EG,,0,0,0.0,31.03,-89.03
956841,2021,April,2021-04-24 03:11:00,Thunderstorm Wind,PERRY,28111,61.0,EG,,0,0,0.0,31.14,-88.88
954338,2021,April,2021-04-24 04:05:00,Thunderstorm Wind,HARRISON,28047,50.0,EG,,0,0,0.0,30.5,-89.1
954339,2021,April,2021-04-24 04:28:00,Thunderstorm Wind,JACKSON,28059,50.0,EG,,0,0,5000.0,30.66,-88.52
954340,2021,April,2021-04-24 04:30:00,Thunderstorm Wind,JACKSON,28059,50.0,EG,,0,0,0.0,30.68,-88.5
956842,2021,April,2021-04-24 04:33:00,Thunderstorm Wind,GEORGE,28039,52.0,EG,,0,0,0.0,30.76,-88.42
951759,2021,April,2021-04-24 06:15:00,Flood,FRANKLIN,28037,,,,0,0,5000.0,31.45,-90.87
958282,2021,May,2021-05-02 16:46:00,Tornado,ISSAQUENA,28055,,,EF0,0,0,5000.0,32.6258,-90.7173
958283,2021,May,2021-05-02 16:48:00,Tornado,YAZOO,28163,,,EF1,0,0,500000.0,32.6276,-90.6961
959695,2021,May,2021-05-02 16:52:00,Thunderstorm Wind,YAZOO,28163,78.0,EG,,0,0,100000.0,32.6492,-90.6648
959688,2021,May,2021-05-02 16:53:00,Tornado,HOLMES,28051,,,EF1,0,0,40000.0,33.0062,-90.2497
959752,2021,May,2021-05-02 16:55:00,Thunderstorm Wind,JEFFERSON,28063,55.0,EG,,0,0,1000.0,31.81,-91.02
959697,2021,May,2021-05-02 16:55:00,Tornado,JEFFERSON,28063,,,EF1,0,0,15000.0,31.8345,-91.0644
959701,2021,May,2021-05-02 17:05:00,Tornado,CLAIBORNE,28021,,,EF1,0,0,15000.0,31.851,-90.961
959740,2021,May,2021-05-02 17:31:00,Tornado,HOLMES,28051,,,EF2,0,0,65000.0,33.2512,-90.0426
959754,2021,May,2021-05-02 17:32:00,Thunderstorm Wind,CLAIBORNE,28021,55.0,EG,,0,0,1000.0,31.9811,-90.81
959742,2021,May,2021-05-02 17:35:00,Tornado,CARROLL,28015,,,EF1,0,0,10000.0,33.2877,-90.0141
959750,2021,May,2021-05-02 17:44:00,Tornado,YAZOO,28163,,,EF0,0,0,10000.0,32.8981,-90.2052
959751,2021,May,2021-05-02 17:51:00,Tornado,HOLMES,28051,,,EF0,0,0,5000.0,32.9455,-90.1525
963706,2021,May,2021-05-02 18:03:00,Thunderstorm Wind,CARROLL,28015,50.0,EG,,0,0,3000.0,33.49,-89.91
959756,2021,May,2021-05-02 18:20:00,Tornado,HOLMES,28051,,,EF1,0,0,100000.0,33.0708,-89.9014
959757,2021,May,2021-05-02 18:22:00,Tornado,HINDS,28049,,,EF1,0,0,200000.0,32.1172,-90.3617
959759,2021,May,2021-05-02 18:41:00,Tornado,MADISON,28089,,,EF1,0,0,8000.0,32.8268,-89.9414
959761,2021,May,2021-05-02 18:42:00,Tornado,ATTALA,28007,,,EF1,0,0,20000.0,33.1676,-89.7316
963682,2021,May,2021-05-02 18:46:00,Thunderstorm Wind,MONTGOMERY,28097,50.0,EG,,0,0,5000.0,33.6525,-89.6101
963683,2021,May,2021-05-02 18:48:00,Thunderstorm Wind,GRENADA,28043,50.0,EG,,0,0,1000.0,33.73,-89.51
963690,2021,May,2021-05-02 19:02:00,Thunderstorm Wind,RANKIN,28121,60.0,EG,,0,0,1000.0,32.3065,-90.0865
957380,2021,May,2021-05-02 19:08:00,Tornado,CALHOUN,28013,,,EF0,0,0,10000.0,33.762,-89.471
963684,2021,May,2021-05-02 19:14:00,Thunderstorm Wind,CHOCTAW,28019,50.0,EG,,0,0,3000.0,33.402,-89.442
963694,2021,May,2021-05-02 19:17:00,Tornado,LEAKE,28079,,,EF0,0,0,10000.0,32.8777,-89.7076
963687,2021,May,2021-05-02 19:18:00,Thunderstorm Wind,MONTGOMERY,28097,55.0,EG,,0,0,5000.0,33.39,-89.47
963708,2021,May,2021-05-02 19:23:00,Tornado,CHOCTAW,28019,,,EF0,0,0,5000.0,33.4181,-89.424
957383,2021,May,2021-05-02 19:30:00,Tornado,CALHOUN,28013,,,EF1,0,0,500000.0,33.835,-89.3249
957387,2021,May,2021-05-02 20:15:00,Tornado,CHICKASAW,28017,,,EF0,0,0,5000.0,34.065,-89.024
957388,2021,May,2021-05-02 20:18:00,Tornado,PONTOTOC,28115,,,EF0,0,0,20000.0,34.075,-89.009
957390,2021,May,2021-05-02 20:40:00,Tornado,PONTOTOC,28115,,,EF1,0,0,100000.0,34.1795,-88.8421
957391,2021,May,2021-05-02 20:44:00,Tornado,LEE,28081,,,EF1,0,0,25000.0,34.193,-88.825
957395,2021,May,2021-05-02 20:53:00,Tornado,LEE,28081,,,EF1,0,0,1000000.0,34.2333,-88.752
957397,2021,May,2021-05-02 21:22:00,Tornado,LEE,28081,,,EF0,0,0,15000.0,34.367,-88.5602
957398,2021,May,2021-05-02 21:25:00,Tornado,ITAWAMBA,28057,,,EF0,0,0,10000.0,34.379,-88.542
959673,2021,May,2021-05-04 07:05:00,Hail,COPIAH,28029,1.25,,,0,0,5000.0,32.01,-90.35
959490,2021,May,2021-05-04 08:01:00,Tornado,RANKIN,28121,,,EF1,0,0,35000.0,32.0521,-90.0492
959692,2021,May,2021-05-04 09:05:00,Hail,CHOCTAW,28019,1.0,,,0,0,0.0,33.3258,-89.2262
959683,2021,May,2021-05-04 10:00:00,Flash Flood,CLAY,28025,,,,0,0,5000.0,33.65,-88.83
959642,2021,May,2021-05-04 10:02:00,Flash Flood,OKTIBBEHA,28105,,,,0,0,1000.0,33.47,-88.77
959684,2021,May,2021-05-04 10:30:00,Thunderstorm Wind,CLAY,28025,40.0,EG,,0,0,10000.0,33.67,-88.68
963758,2021,May,2021-05-04 11:27:00,Thunderstorm Wind,MADISON,28089,50.0,EG,,0,0,3000.0,32.61,-90.04
959674,2021,May,2021-05-04 12:03:00,Hail,COPIAH,28029,1.0,,,0,0,0.0,31.99,-90.36
959508,2021,May,2021-05-04 12:08:00,Thunderstorm Wind,WASHINGTON,28151,50.0,EG,,0,0,12000.0,33.42,-90.88
959696,2021,May,2021-05-04 12:10:00,Thunderstorm Wind,BOLIVAR,28011,60.0,EG,,0,0,150000.0,33.7319,-90.7978
963762,2021,May,2021-05-04 12:15:00,Thunderstorm Wind,BOLIVAR,28011,50.0,EG,,0,0,2000.0,33.6,-90.77
963763,2021,May,2021-05-04 12:17:00,Thunderstorm Wind,BOLIVAR,28011,57.0,EG,,0,0,15000.0,33.7,-90.73
959510,2021,May,2021-05-04 12:19:00,Thunderstorm Wind,SUNFLOWER,28133,55.0,EG,,0,0,20000.0,33.56,-90.7
959658,2021,May,2021-05-04 12:25:00,Thunderstorm Wind,LEAKE,28079,50.0,EG,,0,0,1000.0,32.77,-89.6
959512,2021,May,2021-05-04 12:29:00,Thunderstorm Wind,SUNFLOWER,28133,50.0,EG,,0,0,15000.0,33.61,-90.52
959509,2021,May,2021-05-04 12:32:00,Thunderstorm Wind,WASHINGTON,28151,50.0,EG,,0,0,2000.0,33.1,-90.94
959511,2021,May,2021-05-04 12:32:00,Thunderstorm Wind,SUNFLOWER,28133,55.0,EG,,0,0,20000.0,33.71,-90.54
959520,2021,May,2021-05-04 12:40:00,Hail,SHARKEY,28125,1.75,,,0,0,10000.0,32.91,-90.87
959660,2021,May,2021-05-04 12:42:00,Thunderstorm Wind,LEFLORE,28083,74.0,EG,,0,0,175000.0,33.6401,-90.3609
959519,2021,May,2021-05-04 12:42:00,Thunderstorm Wind,SCOTT,28123,50.0,EG,,0,0,5000.0,32.27,-89.67
959693,2021,May,2021-05-04 12:46:00,Hail,CARROLL,28015,1.0,,,0,0,0.0,33.5,-89.92
959694,2021,May,2021-05-04 12:48:00,Thunderstorm Wind,CARROLL,28015,50.0,MG,,0,0,0.0,33.49,-90.09
959521,2021,May,2021-05-04 12:50:00,Thunderstorm Wind,RANKIN,28121,50.0,EG,,0,0,2000.0,32.1235,-90.0661
959698,2021,May,2021-05-04 12:55:00,Flash Flood,BOLIVAR,28011,,,,0,0,2000.0,33.7734,-90.7155
959659,2021,May,2021-05-04 12:56:00,Thunderstorm Wind,LEFLORE,28083,50.0,EG,,0,0,25000.0,33.52,-90.18
959672,2021,May,2021-05-04 13:03:00,Thunderstorm Wind,GRENADA,28043,65.0,EG,,0,0,50000.0,33.7053,-90.0457
