name,lat,lon,pop2023
Galena,42.42141930902191,-90.42920793605869,3250.0
South Jacksonville,39.702486198609925,-90.22921576680791,3213.0
Carlyle,38.621724971282156,-89.37353727347697,3197.0
Virden,39.506049592018364,-89.77109567103513,3167.0
Sleepy Hollow,42.09124268877636,-88.31382634785977,3131.0
East Dundee,42.09708316785495,-88.25439256910238,3115.0
Gillespie,39.12580164691139,-89.8171964231085,3112.0
North Barrington,42.206490838561585,-88.13157665055807,3105.0
Madison,38.70212846894789,-90.14965570026712,3065.0
Westville,40.0439961501665,-87.63892589153606,3054.0
Momence,41.16393788139171,-87.66308453370954,3031.0
Georgetown,39.97736549250341,-87.63537809048842,3026.0
Nashville,38.35409344134961,-89.37705825986568,3013.0
Rushville,40.11992339008257,-90.56660910027365,2923.0
Dixmoor,41.63293216271787,-87.66723493878492,2895.0
Arcola,39.68324759978433,-88.30132340825911,2890.0
Winnebago,42.267086611317545,-89.23398978198854,2875.0
Heyworth,40.3153717943451,-88.99098484367501,2864.0
Cherry Valley,42.22220135350866,-88.97154305305325,2864.0
Abingdon,40.80387047122602,-90.40093578138925,2851.0
Havana,40.29498569825334,-90.05661921576423,2827.0
Knoxville,40.90693729425037,-90.28566619941152,2815.0
Mount Morris,42.048382794921594,-89.42934323631412,2809.0
Newton,38.987249869917456,-88.16441401589945,2743.0
El Paso,40.74055094496357,-89.01804613219625,2735.0
Savanna,42.09040576030711,-90.13961391540167,2712.0
Pawnee,39.59367455370155,-89.58461163239635,2696.0
Oakbrook Terrace,41.85383604494975,-87.96904860643706,2690.0
Hamilton,40.38992772878462,-91.36233715904359,2689.0
Diamond,41.285187469106724,-88.25065022569292,2682.0
Bushnell,40.55173606302902,-90.50438610377851,2673.0
Lena,42.37857699477276,-89.82171489451298,2665.0
Trenton,38.60829537987411,-89.68517782763476,2642.0
Christopher,37.97071081729971,-89.05305553337023,2637.0
McLeansboro,38.08996614407655,-88.53855651611019,2610.0
Sumner,38.71956495324249,-87.87216818007539,2596.0
Round Lake Heights,42.385536198122225,-88.1036716863831,2575.0
Tilton,40.095062598277664,-87.64247945255431,2566.0
Davis Junction,42.114610527549644,-89.09031502337476,2537.0
Washington Park,38.62848715182802,-90.09256652582559,2493.0
Marquette Heights,40.61837092213429,-89.6047440505155,2490.0
Carthage,40.414356585241926,-91.12815532920078,2441.0
Villa Grove,39.864440953824285,-88.16000346488767,2440.0
Aviston,38.61619041807261,-89.6087217999106,2422.0
Sheridan,41.529336146826644,-88.6803378674542,2418.0
Galva,41.16887274488489,-90.03738775299207,2414.0
Kenilworth,42.088802402720894,-87.71444925320587,2401.0
Carrollton,39.29479283621606,-90.4062002991444,2394.0
Casey,39.30541410233527,-87.98880093139043,2350.0
